1.0242118835449219,16.5,21.4
2.0241613388061523,1.0,21.4
3.02419114112854,5.5,21.4
4.024194002151489,3.5,21.4
102.501,1.0,34.9,2.05,-0.095,34.81,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
103.001,1.0,34.9,1.95,-0.048,34.82,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
103.501,1.0,34.9,1.9,0.0,34.82,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
104.001,2.0,34.9,1.95,0.0,34.83,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
104.501,2.0,34.9,1.95,-0.048,34.83,0.005,2.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
105.001,1.0,34.9,1.86,-0.048,34.84,0.005,0.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
105.501,2.0,34.9,1.86,0.048,34.84,0.005,2.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
106.001,2.0,34.9,1.9,0.0,34.85,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
106.501,2.0,34.9,1.9,-0.048,34.85,0.005,2.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
107.001,3.0,34.9,1.9,0.095,34.86,0.005,2.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
107.501,1.0,34.9,1.9,0.0,34.86,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
108.001,2.0,34.9,1.95,-0.048,34.87,0.005,2.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
108.501,3.0,34.9,1.95,0.095,34.87,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
109.001,2.0,34.9,2.0,-0.048,34.88,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
109.501,1.0,34.9,1.9,0.0,34.88,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
110.001,2.0,34.9,1.95,-0.048,34.89,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
110.501,1.0,34.9,1.86,0.0,34.89,0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
111.001,3.0,34.9,1.95,0.048,34.9,0.005,2.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
111.501,1.0,34.9,1.9,-0.143,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
112.001,2.0,34.9,1.81,-0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
112.501,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
113.001,2.0,34.9,1.81,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
113.501,2.0,34.9,1.86,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
114.001,2.0,34.9,1.9,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
114.501,2.0,34.9,1.9,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
115.001,2.0,34.9,1.9,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
115.501,2.0,34.9,1.95,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
116.001,1.0,34.9,1.9,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
116.501,1.0,34.9,1.86,-0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
117.001,2.0,34.9,1.86,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
117.501,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
118.001,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
118.501,2.0,34.9,1.76,-0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
119.001,1.0,34.9,1.67,-0.048,34.9,0.0,0.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
119.501,1.0,34.9,1.62,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
120.001,3.0,34.9,1.71,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.24,0.03,0.01,-1,0,0
