timestamp,mean_CPU_usage_rate
1/2/2017 16:40,0.383827173
1/2/2017 16:45,0.21329662
1/2/2017 16:50,0.22028196
1/2/2017 16:55,0.138975436
1/2/2017 17:00,0.16810511
1/2/2017 17:05,0.1435489
1/2/2017 17:10,0.213040431
1/2/2017 17:15,0.237795072
1/2/2017 17:20,0.24061691
1/2/2017 17:25,0.127491496
1/2/2017 17:30,0.20757104
1/2/2017 17:35,0.34042199
1/2/2017 17:40,0.44178908
1/2/2017 17:45,0.44229754
1/2/2017 17:50,0.42383648
1/2/2017 17:55,0.31218892
1/2/2017 18:00,0.37795574
1/2/2017 18:05,0.396081327
1/2/2017 18:10,0.326502832
1/2/2017 18:15,0.40708814
1/2/2017 18:20,0.42540188
1/2/2017 18:25,0.425419468
1/2/2017 18:30,0.429013145
1/2/2017 18:35,0.41127709
1/2/2017 18:40,0.302605593
1/2/2017 18:45,0.354450371
1/2/2017 18:50,0.43685569
1/2/2017 18:55,0.42431228
1/2/2017 19:00,0.42452964
1/2/2017 19:05,0.40982623
1/2/2017 19:10,0.361417605
1/2/2017 19:15,0.4314966
1/2/2017 19:20,0.314106092
1/2/2017 19:25,0.38700235
1/2/2017 19:30,0.307596308
1/2/2017 19:35,0.369898117
1/2/2017 19:40,0.2924744
1/2/2017 19:45,0.266968212
1/2/2017 19:50,0.3897811
1/2/2017 19:55,0.3922487
1/2/2017 20:00,0.39070452
1/2/2017 20:05,0.198195215
1/2/2017 20:10,0.182243727
1/2/2017 20:15,0.164389554
1/2/2017 20:20,0.18957649
1/2/2017 20:25,0.21277164
1/2/2017 20:30,0.225473981
1/2/2017 20:35,0.25969694
1/2/2017 20:40,0.139301317
1/2/2017 20:45,0.133129363
1/2/2017 20:50,0.368359689
1/2/2017 20:55,0.441197603
1/2/2017 21:00,0.284478542
1/2/2017 21:05,0.43351761
1/2/2017 21:10,0.40872892
1/2/2017 21:15,0.3875404
1/2/2017 21:20,0.38426231
1/2/2017 21:25,0.3980005
1/2/2017 21:30,0.41683924
1/2/2017 21:35,0.41908938
1/2/2017 21:40,0.41727619
1/2/2017 21:45,0.42216794
1/2/2017 21:50,0.42220309
1/2/2017 21:55,0.40245758
1/2/2017 22:00,0.40129745
1/2/2017 22:05,0.41365691
1/2/2017 22:10,0.40698834
1/2/2017 22:15,0.41716867
1/2/2017 22:20,0.41412448
1/2/2017 22:25,0.41004194
1/2/2017 22:30,0.40447139
1/2/2017 22:35,0.40420484
1/2/2017 22:40,0.390904803
1/2/2017 22:45,0.311220014
1/2/2017 22:50,0.37779567
1/2/2017 22:55,0.38322698
1/2/2017 23:00,0.38623923
1/2/2017 23:05,0.38771323
1/2/2017 23:10,0.37949727
1/2/2017 23:15,0.38578195
1/2/2017 23:20,0.38839059
1/2/2017 23:25,0.39608824
1/2/2017 23:30,0.26877417
1/2/2017 23:35,0.171890845
1/2/2017 23:40,0.20889448
1/2/2017 23:45,0.23418203
1/2/2017 23:50,0.25595698
1/2/2017 23:55,0.251180297
1/3/2017 0:00,0.177281713
1/3/2017 0:05,0.28624248
1/3/2017 0:10,0.19081225
1/3/2017 0:15,0.35216052
1/3/2017 0:20,0.43121673
1/3/2017 0:25,0.34170733
1/3/2017 0:30,0.42316593
1/3/2017 0:35,0.41052301
1/3/2017 0:40,0.40265551
1/3/2017 0:45,0.4134397
1/3/2017 0:50,0.4030358
1/3/2017 0:55,0.41217039
1/3/2017 1:00,0.40877619
1/3/2017 1:05,0.41894415
1/3/2017 1:10,0.4242693
1/3/2017 1:15,0.39874684
1/3/2017 1:20,0.39333045
1/3/2017 1:25,0.39363266
1/3/2017 1:30,0.40653124
1/3/2017 1:35,0.4246279
1/3/2017 1:40,0.42149219
1/3/2017 1:45,0.41496804
1/3/2017 1:50,0.40277235
1/3/2017 1:55,0.41258871
1/3/2017 2:00,0.40860263
1/3/2017 2:05,0.39417241
1/3/2017 2:10,0.39832346
1/3/2017 2:15,0.39011018
1/3/2017 2:20,0.38826416
1/3/2017 2:25,0.38439518
1/3/2017 2:30,0.38417833
1/3/2017 2:35,0.40107703
1/3/2017 2:40,0.39658364
1/3/2017 2:45,0.36703648
1/3/2017 2:50,0.18768363
1/3/2017 2:55,0.17132362
1/3/2017 3:00,0.16273495
1/3/2017 3:05,0.189041903
1/3/2017 3:10,0.209131673
1/3/2017 3:15,0.25482562
1/3/2017 3:20,0.154294117
1/3/2017 3:25,0.079738831
1/3/2017 3:30,0.1088955
1/3/2017 3:35,0.23389025
1/3/2017 3:40,0.266093045
1/3/2017 3:45,0.27217194
1/3/2017 3:50,0.262689173
1/3/2017 3:55,0.210143652
1/3/2017 4:00,0.25905034
1/3/2017 4:05,0.258465003
1/3/2017 4:10,0.32504866
1/3/2017 4:15,0.077909393
1/3/2017 4:20,0.05993015
1/3/2017 4:25,0.0927562
1/3/2017 4:30,0.044491145
1/3/2017 4:35,0.118082562
1/3/2017 4:40,0.17352458
1/3/2017 4:45,0.42152201
1/3/2017 4:50,0.41230667
1/3/2017 4:55,0.42422902
1/3/2017 5:00,0.40378977
1/3/2017 5:05,0.404169223
1/3/2017 5:10,0.41757185
1/3/2017 5:15,0.41306684
1/3/2017 5:20,0.42004562
1/3/2017 5:25,0.42041308
1/3/2017 5:30,0.42500208
1/3/2017 5:35,0.41862824
1/3/2017 5:40,0.326992148
1/3/2017 5:45,0.40876966
1/3/2017 5:50,0.41864745
1/3/2017 5:55,0.42268887
1/3/2017 6:00,0.42978509
1/3/2017 6:05,0.41433115
1/3/2017 6:10,0.41290791
1/3/2017 6:15,0.40815844
1/3/2017 6:20,0.4095357
1/3/2017 6:25,0.39187797
1/3/2017 6:30,0.39797527
1/3/2017 6:35,0.40468472
1/3/2017 6:40,0.41035886
1/3/2017 6:45,0.41073726
1/3/2017 6:50,0.41646232
